ods_type_activite|categorie|commune|siret|Nom|numero_inspection|geores|filtre|date_inspection|code_postal|evaluation|adresse|agrement|lat|lon
Autres|Restaurant|Réquista|54003571400034|L'ARDOISE|22-021510-1|[44.038582, 2.524809]|Restaurant|2022-03-25T01:00:00+01:00|12170|Satisfaisant|7 ET 9 AVENUE DE L'EUROPE||44.038582|2.524809
Autres|Restauration collective|Vogüé|38488026600018|DOMAINE LOU CAPITELLE|22-101175-1|[44.589849, 4.41129]|Restauration collective|2022-11-14T01:00:00+01:00|07200|Satisfaisant|QUARTIER SOUCHIDERE||44.589849|4.41129
Autres|Restauration collective|Vasselay|33517109600035|SOFAXIS|22-085361-1|[47.156115, 2.385583]|Restauration collective|2022-10-25T02:00:00+02:00|18110|Très satisfaisant|DEXIA SOFIM||47.156115|2.385583
Autres|Restaurant|Paris 17e  Arrondissement|87987384200022|CHEZ SERGE &  MIMIE|22-019612-1|[48.889297, 2.319273]|Restaurant|2022-03-17T01:00:00+01:00|75017|Satisfaisant|96 B RUE LEMERCIER||48.889297|2.319273
Autres|Restauration collective|Arâches-la-Frasse|83330127800010|SAEM LES CUISINES DU FAUCIGNY|22-017935-1|[46.076765, 6.568448]|Restauration collective|2022-03-11T01:00:00+01:00|74300|Très satisfaisant|15 RUE DU DOCTEUR GALLET|74081004|46.076765|6.568448
Autres|Restauration collective|Uvea|19986001600013|LYCEE GENERAL ET TECHNOLOGIQUE DE UVEA|22-040914-1|[-13.275186, -176.198421]|Restauration collective|2022-06-01T02:00:00+02:00|98600|A améliorer|MATA-UTU||-13.275186|-176.198421
Autres|Restauration collective|Mont-Dore|26630787500010|CENTRE HOSPITALIER|22-088902-1|[45.57453, 2.8083400000000003]|Restauration collective|2022-10-25T02:00:00+02:00|63240|Satisfaisant|2, Rue du Capitaine Chazotte||45.57453|2.8083400000000003
Autres|Restaurant|Bourg-en-Bresse|82169213400017|O COMPTOIR|22-029794-1|[46.200152, 5.215847]|Restaurant|2022-04-26T02:00:00+02:00|01000|Satisfaisant|19 AV ALPHONSE BAUDIN||46.200152|5.215847
Autres|Restaurant|Saint-Avertin|84201064700019|TOUT & BON|22-086224-1|[47.370716, 0.717822]|Restaurant|2022-10-27T02:00:00+02:00|37550|Très satisfaisant|28 RUE DES GRANGES GALAND||47.370716|0.717822
Autres|Restauration collective|Vieux-Condé|52116677700024|AGRATI FRANCE|22-023099-1|[50.457964, 3.570919]|Restauration collective|2022-06-15T02:00:00+02:00|59690|Satisfaisant|RUE FERDINAND DERVAUX||50.457964|3.570919
Autres|Restauration collective|Baud|80801568900017|LES TOUT-PETITS PAS|22-042056-1|[47.871415, -3.020758]|Restauration collective|2022-05-30T02:00:00+02:00|56150|Très satisfaisant|27 rue d'Auray||47.871415|-3.020758
Autres|Restaurant|Hettange-Grande|89257949100010|LE PETIT GOURMAND|22-022780-1|[49.405387, 6.151897]|Restaurant|2022-03-29T02:00:00+02:00|57330|Très satisfaisant|2 rue du 12 septembre||49.405387|6.151897
Autres|Restauration collective|Asnières-sur-Seine|57210217621041|SOGERES - UCP ASNIERES SUR SEINE|22-025335-1|[48.916698, 2.315309]|Restauration collective|2022-04-07T02:00:00+02:00|92600|Satisfaisant|5 RUE MARIE CURIE|92004005|48.916698|2.315309
Autres|Restauration collective|Paris 11e  Arrondissement|77567877400198|ASSOCIATION OZAR HATORAH|22-088758-1|[48.870211, 2.378006]|Restauration collective|2022-11-08T01:00:00+01:00|75011|Satisfaisant|34 RUE DU MOULIN JOLY||48.870211|2.378006
Autres|Restauration collective|Paris 6e  Arrondissement|78428087700019|SÉMINAIRE SAINT-SULPICE|22-022968-1|[48.848902, 2.326641]|Restauration collective|2022-03-30T02:00:00+02:00|75006|Très satisfaisant|6 RUE DU REGARD||48.848902|2.326641
Autres|Restaurant|Paris 12e  Arrondissement|62203245600023|BRASSERIE L EUROPEEN|22-016819-1|[48.8491, 2.371086]|Restaurant|2022-03-08T01:00:00+01:00|75012|Très satisfaisant|2, RUE DE LYON||48.8491|2.371086
Autres|Restauration collective|Villeurbanne|83861364400023|COLLEGE MONTESSORI DE LYON|22-026461-1|[45.763659, 4.892599]|Restauration collective|2022-04-11T02:00:00+02:00|69100|Satisfaisant|26 RUE DE LA BAISSE||45.763659|4.892599
Autres|Restaurant|Périgueux|42335922300058|LA HALTE GOURMANDE|22-019796-1|[45.188142, 0.709826]|Restaurant|2022-03-17T01:00:00+01:00|24000|Satisfaisant|54 RUE LOUIS BLANC||45.188142|0.709826
Autres|Restaurant|Paris 4e  Arrondissement|88029802100010|AU BOUGNAT|22-030353-1|[48.854267, 2.350164]|Restaurant|2022-04-20T02:00:00+02:00|75004|Satisfaisant|26 RUE CHANOINESSE||48.854267|2.350164
Autres|Restauration collective|Romainville|88340918700027|ZICRECHE|22-044373-1|[48.893407, 2.434791]|Restauration collective|2022-06-14T02:00:00+02:00|93230|Satisfaisant|130 AV GASTON ROUSSEL||48.893407|2.434791
Autres|Restauration collective|Fougères|38188436000094|INSTITUT PAUL CEZANNE|22-015958-1|[48.360107, -1.206554]|Restauration collective|2022-03-04T01:00:00+01:00|35300|Satisfaisant|8 rue  Anne Boivent||48.360107|-1.206554
Autres|Restauration collective|Lille|21590350100843|ECOLE PRIMAIRE DESCARTES MONTESQUIEU|22-047089-1|[50.640195, 3.081945]|Restauration collective|2022-06-20T02:00:00+02:00|59800|Satisfaisant|6 Rue Louis Blanc||50.640195|3.081945
Autres|Restauration collective|Boussy-Saint-Antoine|21910097100031|ECOLE ELEMENTAIRE PUBLIQUE LA ROCHOPT|22-088503-1|[48.691622, 2.530251]|Restauration collective|2022-10-11T02:00:00+02:00|91800|Très satisfaisant|RUE DES JARDINS|91097130|48.691622|2.530251
Autres|Restauration collective|Moissac|26820016900012|CENTRE HOSPITALIER INTERCOMMUNAL CASTELSARRASIN MOISSAC|22-015314-1|[44.10019, 1.095115]|Restauration collective|2022-10-11T02:00:00+02:00|82200|Satisfaisant|RUE ANTOINE BOURDELLE|82112005|44.10019|1.095115
Autres|Restaurant|Lyon 5e  Arrondissement|85097014600021|MCDONALD'S|22-097200-1|[45.75419, 4.80578]|Restaurant|2022-12-02T01:00:00+01:00|69005|Très satisfaisant|44 RUE COMMANDANT CHARCOT||45.75419|4.80578
Autres|Restaurant|Paris 5e  Arrondissement|85109699000029|ISSA|22-107110-1|[48.838209, 2.35156]|Restaurant|2023-02-10T01:00:00+01:00|75005|Satisfaisant|4 RUE DU PETIT MOINE||48.838209|2.35156
Autres|Restauration collective|Niort|26798154600026|FOYER LOGEMENT LA COUDRAIE|22-025517-1|[46.328312, -0.433895]|Restauration collective|2022-04-07T02:00:00+02:00|79000|Satisfaisant|FOYER LOGEMENT LA COUDRAIE||46.328312|-0.433895
Autres|Restauration collective|Pirey|80149849400013|BABYDOUBS|22-029907-1|[47.25835, 5.96244]|Restauration collective|2022-04-26T02:00:00+02:00|25480|Satisfaisant|BABYDOUBS||47.25835|5.96244
Autres|Restaurant|La Rochelle|45251852500012|L' ITALIEN|23-000560-1|[46.158699, -1.1507100000000001]|Restaurant|2023-01-04T01:00:00+01:00|17000|A améliorer|24, rue Saint Sauveur||46.158699|-1.15071
Autres|Restaurant|Aix-en-Provence|89170247400026|SWEET PANDA|22-019713-1|[43.529615, 5.446906]|Restaurant|2022-03-18T01:00:00+01:00|13100|Très satisfaisant|6 RUE DES CORDELIERS||43.529615|5.446906
Autres|Restaurant|Gien|85091091000015|A DEUX MAINS|22-106214-1|[47.684171, 2.630517]|Restaurant|2023-01-18T01:00:00+01:00|45500|Satisfaisant|22 QUAI LENOIR||47.684171|2.630517
Autres|Restaurant|Paris 19e  Arrondissement|81295844500023|LE REVEIL|22-104610-1|[48.887108, 2.387327]|Restaurant|2022-12-02T01:00:00+01:00|75019|Très satisfaisant|150 AVENUE JEAN JAURES||48.887108|2.387327
Autres|Restauration collective|Pertuis|44877671600012|TRAMPOLINE EVENEMENT|22-066630-1|[43.690186, 5.501272]|Restauration collective|2022-08-26T02:00:00+02:00|84120|A améliorer|CAMPING DE PERTUIS||43.690186|5.501272
Autres|Restaurant|Paris 10e  Arrondissement|85245797700019|HOKKAIDO|22-084442-1|[48.878339, 2.3557449999999998]|Restaurant|2022-10-20T02:00:00+02:00|75010|Satisfaisant|24 RUE DE SAINT QUENTIN||48.878339|2.355745
Autres|Restaurant|Paris 8e  Arrondissement|42049548300018|LE PARADIS DU FRUIT|22-017111-1|[48.870761, 2.300644]|Restaurant|2022-03-08T01:00:00+01:00|75008|Satisfaisant|47 AVENUE GEORGES V||48.870761|2.300644
Autres|Restaurant|Arrentès-de-Corcieux|51981933800012|LA CUISINE DES ARRENTES|22-088481-1|[48.148044, 6.864657]|Restaurant|2022-10-26T02:00:00+02:00|88430|Satisfaisant|5 La Querelle||48.148044|6.864657
Autres|Restauration collective|Grenade-sur-l'Adour|26400115700025|EHPAD DE COUJON|22-029862-1|[43.778214, -0.427477]|Restauration collective|2022-04-26T02:00:00+02:00|40270|Satisfaisant|17 AV D HESINGUE||43.778214|-0.427477
Autres|Restaurant|Paris 10e  Arrondissement|85074412900014|MA TARTINE DANS TA CUISINE|22-077983-1|[48.870366, 2.356202]|Restaurant|2022-10-03T02:00:00+02:00|75010|Satisfaisant|33 RUE DU FAUBOURG SAINT MARTIN||48.870366|2.356202
Autres|Restauration collective|Dun-sur-Auron|26180365400035|CENTRE HOSPITALIER GEORGE SAND|22-073115-1|[46.88722, 2.574614]|Restauration collective|2022-09-19T02:00:00+02:00|18130|Satisfaisant|8, rue de l'Hermitage||46.88722|2.574614
Autres|Restaurant|Paris 2e  Arrondissement|45001112700013|KOETSU|22-032841-1|[48.867197, 2.336048]|Restaurant|2022-05-05T02:00:00+02:00|75002|Très satisfaisant|42, RUE SAINTE-ANNE||48.867197|2.336048
Autres|Restaurant|Noyelles-Godault|88339714300016|BISTRO REGENT|22-054156-1|[50.421676, 2.990806]|Restaurant|2022-07-12T02:00:00+02:00|62950|Très satisfaisant|RTE NATIONALE 43||50.421676|2.990806
Autres|Restaurant|Lyon 2e  Arrondissement|48153708200010|SARL CHEZ FYFY|23-007053-1|[45.757188, 4.834692]|Restaurant|2023-02-01T01:00:00+01:00|69002|Satisfaisant|6 R DES MARRONNIERS||45.757188|4.834692
Autres|Restaurant|Paris 5e  Arrondissement|83368165300014|LOULOU|22-091411-1|[48.851156, 2.344764]|Restaurant|2022-11-14T01:00:00+01:00|75005|Satisfaisant|90 BOULEVARD SAINT GERMAIN||48.851156|2.344764
Autres|Restaurant|Paris 16e  Arrondissement|56204470100018|HOTEL LONGCHAMP|22-035414-1|[48.875951, 2.2735440000000002]|Restaurant|2022-05-12T02:00:00+02:00|75116|Satisfaisant|68 RUE DE LONGCHAMP||48.875951|2.273544
Autres|Restaurant|Tarbes|84947119800010|L'ARDOAZ|22-037565-1|[43.241111, 0.080417]|Restaurant|2022-05-19T02:00:00+02:00|65000|Satisfaisant|AV DES FORGES||43.241111|0.080417
Autres|Restaurant|Paris 12e  Arrondissement|89477576600013|RESTAURANT  AWS|22-089992-1|[48.850243, 2.381975]|Restaurant|2022-11-04T01:00:00+01:00|75012|Satisfaisant|172 rue du faubourg Saint Antoine||48.850243|2.381975
Autres|Restaurant|La Chapelle-Saint-Luc|84972982700014|BAY WINGS # DU POULET FRIZ|23-004635-1|[48.322463, 4.066948]|Restaurant|2023-01-11T01:00:00+01:00|10600|Très satisfaisant|2 A CHE DE L HOSPICE||48.322463|4.066948
Autres|Restaurant|Saint-Guilhem-le-Désert|80807194800018|"SARL ""CHEZ BARMY"""|22-056884-1|[43.73335, 3.5533289999999997]|Restaurant|2022-07-22T02:00:00+02:00|34150|Satisfaisant|7, RUE FONT DU PORTAL||43.73335|3.553329
Autres|Restauration collective|Marcq-en-Baroeul|88608028200108|CLINIQUE DU SPORT ET DE CHIRURGIE ORTHOPEDIQUE|22-101815-1|[50.666342, 3.100992]|Restauration collective|2022-12-15T01:00:00+01:00|59700|Satisfaisant|199 RUE DE LA RIANDERIE||50.666342|3.100992
Autres|Restaurant|Lyon 8e  Arrondissement|31395528800052|GINGER & FRED|22-021146-1|[45.735333, 4.87201]|Restaurant|2022-03-23T01:00:00+01:00|69008|Satisfaisant|8 AVENUE JEAN MERMOZ||45.735333|4.87201
Autres|Restaurant|Sainte-Anne|82295790800020|DELI M'S|22-061697-1|[14.43291, -60.879756]|Restaurant|2022-08-05T02:00:00+02:00|97227|Satisfaisant|6 AVENUE NELSON MANDELA||14.43291|-60.879756
Autres|Restaurant|Cormontreuil|78692030600879|CORA|22-048303-1|[49.215434, 4.050455]|Restaurant|2022-06-23T02:00:00+02:00|51350|Satisfaisant|Route de Louvois||49.215434|4.050455
Autres|Restaurant|Brunoy|51299724800012|LE FONTENOY|22-019778-1|[48.697263, 2.5027340000000002]|Restaurant|2022-03-10T01:00:00+01:00|91800|Satisfaisant|LE FONTENOY||48.697263|2.502734
Autres|Restaurant|Cholet|85309529700018|GRILL'INN|22-093520-1|[47.055658, -0.8599249999999999]|Restaurant|2022-11-21T01:00:00+01:00|49300|Satisfaisant|169 RUE DE LORRAINE||47.055658|-0.8599249999999999
Autres|Restaurant|Paris 14e  Arrondissement|35355913100571|LEON|22-019868-1|[48.842192, 2.325672]|Restaurant|2022-03-17T01:00:00+01:00|75014|Satisfaisant|82bis BD DU MONTPARNASSE||48.842192|2.325672
Autres|Restaurant|Vallauris|85234114800017|BOCADO|22-048679-1|[43.568999, 7.07678]|Restaurant|2022-06-24T02:00:00+02:00|06220|A améliorer|GOLFE JUAN||43.568999|7.07678
Autres|Restaurant|Paris 12e  Arrondissement|88016621000018|K.O.D|22-090030-1|[48.840995, 2.404262]|Restaurant|2022-11-04T01:00:00+01:00|75012|Satisfaisant|29 RUE DU SAHEL||48.840995|2.404262
Autres|Restaurant|Paris 15e  Arrondissement|91880314900015|LE BISTRO CLARA|22-090601-1|[48.837693, 2.279934]|Restaurant|2022-11-15T01:00:00+01:00|75015|Satisfaisant|136 AV FELIX FAURE||48.837693|2.279934
Autres|Restaurant|Saint-Marcelin-de-Cray|50960693500013|L'ETAPE CHAROLLAISE|22-019804-1|[46.559055, 4.523007]|Restaurant|2022-03-18T01:00:00+01:00|71460|Très satisfaisant|L'ETAPE CHAROLLAISE||46.559055|4.523007
Autres|Restaurant|Vedène|81981258700015|KASSIA FOOD|22-019838-1|[43.978154, 4.90452]|Restaurant|2022-03-03T01:00:00+01:00|84270|Satisfaisant|83 RUE DE LA LIBERTE||43.978154|4.90452
Autres|Restauration collective|Rennes|21350238802254|CRECHE FRANCOISE DOLTO|22-093763-1|[48.100871, -1.665826]|Restauration collective|2022-11-24T01:00:00+01:00|35000|Satisfaisant|Rue Gustave Charpentier||48.100871|-1.665826
Autres|Restauration collective|Saint-Priest|97250050800049|IRIS SAINT PRIEST|22-092381-1|[45.716499, 4.925006]|Restauration collective|2022-11-21T01:00:00+01:00|69800|Satisfaisant|25 rue André Lwoff||45.716499|4.925006
Autres|Restaurant|Paris 6e  Arrondissement|81372586800042|L'AVANT COMPTOIR|22-019846-1|[48.852053, 2.33878]|Restaurant|2022-03-18T01:00:00+01:00|75006|Très satisfaisant|3 CARREFOUR DE L ODEON||48.852053|2.33878
Autres|Restauration collective|Cadillac|26330585600019|CENT HOSPITALIER SPECIALISE DE CADILLAC|22-007042-1|[44.634918, -0.317791]|Restauration collective|2022-10-06T02:00:00+02:00|33410|Satisfaisant|89, rue Cazeaux Cazalet|33081001|44.634918|-0.317791
Autres|Restaurant|Cavalaire-sur-Mer|88133030200012|DAVY PETER|22-019537-1|[43.175936, 6.53431]|Restaurant|2022-03-17T01:00:00+01:00|83240|Satisfaisant|PROMENADE DE LA MER||43.175936|6.53431
Autres|Restaurant|Paris 8e  Arrondissement|52002315100019|WASHINGTON POSTE|23-006599-1|[48.872358, 2.301683]|Restaurant|2023-01-30T01:00:00+01:00|75008|Très satisfaisant|3 RUE WASHINGTON||48.872358|2.301683
Autres|Restauration collective|Cruseilles|33453366800011|MAISON FAMILIALE RURALE EDUC ORIENTATION|22-018886-1|[46.036991, 6.115327]|Restauration collective|2022-03-15T01:00:00+01:00|74350|Satisfaisant|Les Dronières||46.036991|6.115327
Autres|Restauration collective|Annecy|50925668100016|DEUX PIEDS DEUX POUCES|23-003362-1|[45.897281, 6.122261]|Restauration collective|2023-01-18T01:00:00+01:00|74000|Satisfaisant|5, avenue de Loverchy||45.897281|6.122261
Autres|Restauration collective|Contamine-sur-Arve|19740276100013|LYCEE PROFESSIONNEL AGRICOLE|22-027497-1|[46.12784, 6.340652]|Restauration collective|2022-04-12T02:00:00+02:00|74130|Satisfaisant|150 ROUTE DE LA MAIRIE||46.12784|6.340652
Autres|Restaurant|Sedan|88907175900019|O PIZZA|22-051060-1|[49.699826, 4.949667]|Restaurant|2022-06-29T02:00:00+02:00|08200|Satisfaisant|30 RUE DU MENIL||49.699826|4.949667
Autres|Restaurant|Saint-Omer-en-Chaussée|45014332600012|SAS LE MOULIN DES FORGES|22-019065-1|[49.536548, 1.991685]|Restaurant|2022-03-10T01:00:00+01:00|60860|Satisfaisant|8, rue du moulin des forges||49.536548|1.991685
Autres|Restauration collective|Paris 17e  Arrondissement|80089508800014|MICROBABY|22-022143-1|[48.880938, 2.303595]|Restauration collective|2022-03-29T02:00:00+02:00|75017|Satisfaisant|2 RUE LEON COGNIET||48.880938|2.303595
Autres|Restaurant|Sainte-Anne|87847559900014|VITAL VANITE|22-022272-1|[16.227944, -61.402595]|Restaurant|2022-03-21T01:00:00+01:00|97180|A améliorer|RTE DE CHAMPVERT||16.227944|-61.402595
Autres|Restauration collective|Plénée-Jugon|77566441000096|C.E.R.A.A.|23-000418-1|[48.357031, -2.420111]|Restauration collective|2023-01-05T01:00:00+01:00|22640|Satisfaisant|C.E.R.A.A.|22185001|48.357031|-2.420111
Autres|Restaurant|Hauteville-sur-Mer|38037635000019|SARL BATAILLE MAERLE|22-070533-1|[48.977573, -1.5610149999999998]|Restaurant|2022-09-09T02:00:00+02:00|50590|Satisfaisant|3, Avenue de l'Aumesle||48.977573|-1.5610149999999998
Autres|Restaurant|Montandon|32766034600013|CHAIGNAT MARTINE- LE GRAND CLOS|22-019877-1|[47.294823, 6.809606]|Restaurant|2022-03-14T01:00:00+01:00|25190|Satisfaisant|LD LE GRAND CLOS||47.294823|6.809606
Autres|Restauration collective|Cagnes-sur-Mer|32494775300020|POLE SANTE SAINT JEAN|22-081290-1|[43.660824, 7.136616]|Restauration collective|2022-10-13T02:00:00+02:00|06800|A améliorer|92-94 avenue du Docteur Donat|06027001|43.660824|7.136616
Autres|Restaurant|Tours|90486035000019|MMPP|22-022456-1|[47.389729, 0.691824]|Restaurant|2022-03-17T01:00:00+01:00|37000|Satisfaisant|28 RUE DE BORDEAUX||47.389729|0.691824
Autres|Restauration collective|Asnières-sur-Seine|26920095200019|EHPAD MAISON DE RETRAITE AULAGNIER|22-049598-1|[48.906027, 2.276829]|Restauration collective|2022-06-29T02:00:00+02:00|92600|Satisfaisant|30  RUE AUGUSTE BAILLY||48.906027|2.276829
Autres|Restauration collective|Monclar|21470173200023|ECOLE PRIMAIRE PUBLIQUE|22-001201-1|[44.445945, 0.52768]|Restauration collective|2022-12-08T01:00:00+01:00|47380|Très satisfaisant|90 Rue du 11 Novembre 1918||44.445945|0.52768
Autres|Restaurant|Lannion|84924668100019|AU SOLEIL LEVANT|22-058360-1|[48.769278, -3.446231]|Restaurant|2022-07-27T02:00:00+02:00|22300|Satisfaisant|RTE DE PERROS GUIREC||48.769278|-3.446231
Autres|Restaurant|Paris 11e  Arrondissement|81112927900014|CHEZ JUSTINE|22-012297-1|[48.865682, 2.377787]|Restaurant|2022-02-17T01:00:00+01:00|75011|Satisfaisant|96 RUE OBERKAMPF||48.865682|2.377787
Autres|Restauration collective|La Courneuve|83064922400011|LE CAPRICORNE|22-042011-4|[48.924893, 2.403623]|Restauration collective|2022-06-02T02:00:00+02:00|93120|Satisfaisant|73 RUE RATEAU||48.924893|2.403623
Autres|Restaurant|Paris 15e  Arrondissement|52861492800026|THAÏ AT HOME|22-012224-1|[48.843665, 2.2952909999999997]|Restaurant|2022-02-17T01:00:00+01:00|75015|Satisfaisant|23 RUE MADEMOISELLE||48.843665|2.295291
Autres|Restaurant|Aire-sur-l'Adour|83835070000020|TLF|22-072324-1|[43.722321, -0.264918]|Restaurant|2022-09-13T02:00:00+02:00|40800|Satisfaisant|101 B AV DE BORDEAUX||43.722321|-0.264918
Autres|Restaurant|Vouziers|89879392200011|DIAMANT BLANC|22-102263-1|[49.397564, 4.700362]|Restaurant|2022-12-20T01:00:00+01:00|08400|Satisfaisant|42 PLACE CARNOT||49.397564|4.700362
Autres|Restaurant|Paris 5e  Arrondissement|81748859600013|LE JARDIN DES PATES|22-095327-1|[48.843717, 2.354422]|Restaurant|2022-11-29T01:00:00+01:00|75005|Satisfaisant|4 RUE LACEPEDE||48.843717|2.354422
Autres|Restaurant|Soissons|90500910600014|SAKURA|22-079867-1|[49.379789, 3.326311]|Restaurant|2022-10-06T02:00:00+02:00|02200|Satisfaisant|1 RUE DES CHAPERONS ROUGES||49.379789|3.326311
Autres|Restauration collective|Maisons-Alfort|81779709500426|ARPAVIE|22-051917-1|[48.801169, 2.442037]|Restauration collective|2022-06-28T02:00:00+02:00|94700|Très satisfaisant|18 RUE DU 18 JUIN 1940||48.801169|2.442037
Autres|Restauration collective|Lyon 3e  Arrondissement|34101755600018|PETITES SOEURS DES PAUVRES|22-023970-1|[45.760427, 4.865391]|Restauration collective|2022-04-05T02:00:00+02:00|69003|Très satisfaisant|10, Rue Gandolière||45.760427|4.865391
Autres|Restauration collective|Bonnières-sur-Seine|53213356800040|LOVELY BABIES BONNIERES|22-088375-1|[49.03586, 1.577588]|Restauration collective|2022-11-02T01:00:00+01:00|78270|Satisfaisant|9 RUE MARCEL HONORE||49.03586|1.577588
Autres|Restaurant|Paris 18e  Arrondissement|47790966700040|AUX ROUTIERS|22-017959-1|[48.887742, 2.360017]|Restaurant|2022-03-11T01:00:00+01:00|75018|Satisfaisant|50 B RUE MARX DORMOY||48.887742|2.360017
Autres|Restauration collective|Souzy|21690178500024|ECOLE PRIMAIRE PUBLIQUE LE PASSERAT|22-048972-1|[45.705287, 4.447268]|Restauration collective|2022-06-27T02:00:00+02:00|69610|Satisfaisant|ECOLE PRIMAIRE PUBLIQUE LE PASSERAT||45.705287|4.447268
Autres|Restaurant|Noirmoutier-en-l'Île|38845674100049|LA VOILE ROUGE|22-072226-1|[47.009681, -2.221211]|Restaurant|2022-09-15T02:00:00+02:00|85330|Satisfaisant|30  AVENUE GEORGES CLEMENCEAU||47.009681|-2.221211
Autres|Restauration collective|La Motte|21220155200040|CANTINE|22-019511-1|[48.235261, -2.730777]|Restauration collective|2022-03-17T01:00:00+01:00|22600|Très satisfaisant|RUE DES LIERRES||48.235261|-2.730777
Autres|Restaurant|Paris 12e  Arrondissement|81020844700013|UMESHU|22-072961-1|[48.84104, 2.387344]|Restaurant|2022-09-16T02:00:00+02:00|75012|Très satisfaisant|210 RUE DE CHARENTON||48.84104|2.387344
Autres|Restauration collective|Praz-sur-Arly|21130028000420|MAIRIE COMMUNE DE LA CIOTAT|22-058536-1|[45.835353, 6.576199]|Restauration collective|2022-07-27T02:00:00+02:00|74120|Très satisfaisant|CLASSE DE NEIGES||45.835353|6.576199
